156.0,16.0,1.181104e6,0.4605269440790674,1.2186841774199568
156.0,64.0,1.609792e6,0.12295705740592087,0.8310629670468895
156.0,128.0,2.224384e6,0.053029945474354405,0.6645750325474368
156.0,256.0,3.601024e6,0.024155865746088735,0.5354438089860011
156.0,512.0,6.944128e6,0.007685656782677317,0.49707179832029413
312.0,16.0,1.181104e6,0.4061468138812397,0.46896098348017734
312.0,64.0,1.609792e6,0.11849051304339152,0.5336079010235679
312.0,128.0,2.224384e6,0.04880362119750032,0.44335853513590945
312.0,256.0,3.601024e6,0.0175888082263867,0.35221964021087676
312.0,512.0,6.944128e6,0.0065256781489666914,0.3118061568071539
625.0,16.0,1.181104e6,0.363093692415487,0.3773597898456187
625.0,64.0,1.609792e6,0.10687483216882657,0.2226816340754798
625.0,128.0,2.224384e6,0.05057964963015008,0.3275554870351507
625.0,256.0,3.601024e6,0.01581713332476597,0.2719887937186588
625.0,512.0,6.944128e6,0.006539251746777073,0.22988584363873793
1250.0,16.0,1.181104e6,0.34239901203976525,0.35394876213335447
1250.0,64.0,1.609792e6,0.09659145914305145,0.12568044962620772
1250.0,128.0,2.224384e6,0.05891511877191601,0.16230037447526588
1250.0,256.0,3.601024e6,0.020469093310919236,0.2059543400959292
1250.0,512.0,6.944128e6,0.007707235087991482,0.18018489432201865
2500.0,16.0,1.181104e6,0.3439587012689532,0.349524148546195
2500.0,64.0,1.609792e6,0.08516474312213532,0.09942572347111878
2500.0,128.0,2.224384e6,0.05081069150591965,0.06952146581640119
2500.0,256.0,3.601024e6,0.029418206369017742,0.12722447300083467
2500.0,512.0,6.944128e6,0.012571926083063841,0.15107817267176432
5000.0,16.0,1.181104e6,0.344605033726457,0.3514301322913124
5000.0,64.0,1.609792e6,0.0806649869215545,0.08787424285017831
5000.0,128.0,2.224384e6,0.04563902266467284,0.05441332747279016
5000.0,256.0,3.601024e6,0.022890382255635264,0.0399625735269843
5000.0,512.0,6.944128e6,0.020807149058156456,0.09732157680134786
10000.0,16.0,1.181104e6,0.34710749574442873,0.3511476522044054
10000.0,64.0,1.609792e6,0.07669613822195874,0.07983375349818746
10000.0,128.0,2.224384e6,0.045445755624857066,0.050102329075302314
10000.0,256.0,3.601024e6,0.02763190948655302,0.034348684443923375
10000.0,512.0,6.944128e6,0.024056045138034488,0.028777487401718076
20000.0,16.0,1.181104e6,0.34813341022140537,0.34936359398047145
20000.0,64.0,1.609792e6,0.0720341307586599,0.07377127531598891
20000.0,128.0,2.224384e6,0.041655531357016676,0.04403831596905797
20000.0,256.0,3.601024e6,0.030945830370406907,0.033546081579739
20000.0,512.0,6.944128e6,0.024654289891594947,0.02654266348914689
